fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,author_date_unix_timestamp,commit_type,commit_id
True,1,2,2,0.271389588,26,17,242.5,84,68.83537037,4,4.5,1.010895561,4,True,1387936641,1,5c06d87588cdde0a1683a8ee40eb1809bd11c57c
True,1,2,2,0.378465428,58,51,239,84,117.2078356,2,166.5,1.00639889,30,True,1387950865,3,
False,3,13,27,3.681033479,3178,41,65.14814815,139,-26.69141375,152,78,0.923600333,89,True,1387976881,1,5af30a44ca9491d01c3cbcb551b80a814d635daf
True,1,1,1,0,1,0,56,75,102.8704861,2,0,0,0,True,1388042423,1,14d1f65699a79f879dde8fb6da2e3b1be72a7266
True,1,2,3,1.240524665,149,11,26.33333333,76,117.2613657,8,2,0.669509319,2,False,1388091859,0,de38cdafaa9183c3c27fcc13c8e28ddaff5c2aa3
False,1,7,9,2.652275616,413,154,372,107,-18.11269933,99,1113,0.874836497,234,True,1388187382,2,6e2f3ecf1e2c53a44d9be4f944e48261d9e7aa4c
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388388447,0,8c7cdd0088e463e2558c48551553542f20bcb56d
False,2,9,42,4.04417142,1315,574,242.5,102,131.5809877,100,1027.5,1.00156394,15,True,1388393295,2,4dbb55cbb0020702a3ea2ec89ddf61319d00f858
False,1,1,1,0,6,7,887,95,110.3322569,9,0,0,0,True,1388474560,1,02f4516ad38c5deeefd686b87edf4bf06cffe5af
False,1,2,2,0.692105325,95,2,50.5,100,32.85351852,4,246.5,1.01521907,181,True,1388497903,2,de4b5a2bba57cbd5294fb6f9527d64b8eeddf901
False,2,2,4,1.501673636,137,151,430,97,53.18881076,59,243.5,0.756136217,179,True,1388506104,2,34c42166176b7b90871b485e6dafd6c815ba0e3d
False,1,1,1,0,0,1,75,95,83.71619213,18,8,1.01194512,0,False,1388584747,0,ab97446132da9b0aff4d13ac01591f86aa066d48
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388593074,0,ba9883dcb1008da9711de4f6ac5cecedca311e45
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388594615,0,32da06cda4a8d58d57c65cc268aae73434261595
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388617391,0,242cdb2caecb601425f6d586ce85e084c70a3094
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388617498,0,5ce7f61ccaf7a2221027c4768999ca81361f9a2a
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388634317,0,d45c3553b41160958a50fb32fe0da63bbaca2077
False,1,60,60,5.906348245,7791,3248,13674.26667,75,9.996851852,4834,5750.5,1.00780224,4873,False,1388644440,0,e3adc46a9d5fd732dc5f0bfc2040d1e21567566e
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388667932,0,7d3739a6dbcfb8a65a88893c9de6430f473a1c66
False,1,2,2,0.386018901,41,12,1172,117,-146.5681192,72,6.5,0.994892919,7,False,1388672357,0,89f87c61e7e5c4fa69379e4039ad4b8221142a7c
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388681090,0,40210e5a63be6858ecf008c71f987b195d559fdc
False,1,2,2,0.721928095,11,19,921.5,100,41.36048611,27,45.5,1.017182312,39,True,1388696189,2,212c755c34c195148c668b553ccd9f371df63420
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388713175,0,7be409e6d87ac140e8eec2a09cc3050f1448e35f
True,2,4,4,1.441153528,14,6,461.5,62,29.73561343,17,234.5,1.01577037,219,True,1388717307,3,
False,1,1,1,0,1,0,165,62,0.051076389,2,237,20.57851801,220,True,1388721720,3,
False,2,3,3,1.429473298,10,5,187.6666667,95,19.90330633,20,978,1.023118063,100,True,1388750532,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388753212,0,9f4ba03dc055f8a3ba4807a6b6494ab7f584629c
True,2,5,8,1.926796094,752,21,521.5,100,10.27672309,81,237.5,1.002549629,176,True,1388765196,3,
False,2,2,4,1.501673636,137,151,430,97,53.18881076,59,243.5,0.756136217,179,True,1388765304,3,
True,2,4,4,1.832262897,8,7,209.25,97,11.67499711,29,359.5,1.219144176,87,True,1388774175,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388864429,0,5317b9e6739d5726c49a738386aff1075b9e7dc8
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1388914979,0,70924f8f56230a9a49008ce8001927111d640153
True,1,2,2,0.195909271,65,1,647.5,100,8.992893519,20,63.5,0.527799729,35,False,1388979112,0,bf8bf46cbbe7428c9a12886604fe5aa10019aaec
True,2,3,4,1.277103779,47,36,182.25,105,55.84291956,14,1.5,0.729816642,2,False,1388988194,0,c04785e0ced18ebab6bada1d3961c1394c541a69
True,1,13,14,2.963135137,100,65,752,98,-11.94842014,147,8.5,1.005179788,13,True,1388990321,3,
False,1,2,2,0.981152234,31,0,1880.5,100,37.82273148,100,277.5,1.143483671,207,True,1389012150,1,5bdbfc2e52ac8d97e8421d0f8c74993de08191f5
False,1,1,2,0.927526588,18,17,245.5,39,69.05101273,11,32.5,1.015644235,29,True,1389016802,3,
True,1,2,2,0.20307393,62,1,129.5,95,58.01814815,4,54.5,0.504308997,5,True,1389077318,2,d4ec8e13d7b43a21443f5b67cc16db68bded9bba
True,1,6,7,1.658167791,236,66,433.8571429,113,75.44537202,41,113,1.003123961,109,True,1389087418,1,901d676b8bcbb3e731ba44a4e574e9ae998f486e
True,1,3,3,0.094788745,188,2,0.666666667,100,4.554363426,18,280,1.134181455,16,False,1389090028,0,ab1f474ace7105c5676e391ad0c70f496d7f309d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389103919,0,9ebb84c04fa9b7e2bc42104a1e4ad66168a11089
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389142620,0,0432c80bbbc88aeeb6d6683ebe69bf205b5659dc
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389207362,0,c7b00c8bdb2f4a94107f364bd921f7e4f960f3bd
True,1,1,1,0,24,2,348,100,74.34037037,6,379,1.013451641,105,True,1389215009,1,a9c6bb4647afd3df985cf40531d48957ad5d9580
True,1,2,2,0.79732651,29,0,276,100,63.93088542,10,388.5,1.007821103,115,True,1389215454,1,a5ccc2358dcc2cee5bc8db6a4448f58bae40b67b
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389215681,0,641e7c6214834c9379858ff4b7bb4f54569545b5
True,1,1,1,0,9,2,691,98,42.4978588,26,192,1.023530597,62,True,1389259382,2,d9bcd597c67900472709cd11604afe1616e0af4e
False,1,7,20,3.979125524,76,169,698.7,100,17.57533449,159,258.5,1.037336054,120,True,1389272001,3,
False,1,1,1,0,33,4,134,100,6.702060185,2,282,1.149207851,208,False,1389275589,0,7b9daa829fe137cb3da377c89b293f01e5fa0871
False,1,2,2,0.773226674,13,9,278.5,97,121.6296991,4,2.5,1.005164695,3,False,1389296317,0,5d02de7d6350329dc592d3b7c14579531837babb
True,1,1,2,0.684038436,33,22,64,100,115.2183681,3,380.5,1.005387335,107,True,1389304150,1,251159c90a69dfb61d9927093d5eae41cd99e2a7
False,1,4,4,1.133368851,171,77,585.75,107,20.37683449,52,1.5,0.750264491,3,True,1389337273,1,d583d55c6a4e6c01c49411b7e5b519031bce0699
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389346153,0,ffa8f68cb27900211b8a519801ee3e641edecb61
False,3,4,4,1.928391843,84,19,221.5,100,83.34273148,55,8.5,1.013025366,8,True,1389350149,1,9fbb6aaa6ca97bc9882b07df8712b8aa560a3c07
True,1,2,2,0.811278124,16,4,618,97,73.04921296,12,6.5,1.010267051,7,True,1389351250,1,5b5ba869aa4680bcfa7544c4e718cb5a5dc9c168
True,1,1,1,0,1,6,76,83,160.7619676,2,1027,1.006220377,146,False,1389359063,0,2779fdd14279e017f35780fe343b1c7243898397
False,1,1,1,0,1,1,442,100,129.8410648,11,1028,1.007701724,147,False,1389359358,0,29fab044d0833a8cbdd609b9c33dd673803a95da
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389375122,0,bbd1b1ceaa608ecf19e2e8188c66bfafa2702111
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389396750,0,a848204a653cb566410d7044c3901aea4d7548c0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389424454,0,3f561d98d1d151a6f965c726fd0bed79dbe5d6ec
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389485884,0,429d3475de830c3b8173c6acc8915f283866b15c
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389487157,0,c9bfbbd271445840f3cd804f9e0f6f7fcca5fcdf
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389487166,0,c9bfbbd271445840f3cd804f9e0f6f7fcca5fcdf
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389495007,0,87662d7177befb2271f0d4815bedcf409c2f74de
False,1,60,60,5.906674332,14712,11711,13749.98333,75,10.00042824,4894,5810.5,1.00779945,4933,False,1389508477,0,5e45968d4a7895996c763569c2d5cdfcb15f7bc9
True,1,1,5,0.309780337,200,2,151.2,112,-11.74687963,25,2,0.771331441,4,True,1389529878,2,37798b728b66dc199bd63cbbe6124b5bbf951d51
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389559797,0,db01f9b4d8f7ac2cdf9d015894ae0fc8f569597b
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389574686,0,dd796eb731dc988d847b0ae325f2c8579172e3e1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389574792,0,d7392918921d2569573131fc56450e8577c60856
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389584987,0,478bd4c68a5313353243e80e5eea5e34c11ae4f4
False,1,60,60,5.902300255,2170,3163,13800,75,0.999664352,4954,5870.5,1.078024029,4993,False,1389594848,0,38a51840a6494871244261ca298a4437f118c1d1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389609881,0,68e13455de6d4bffd2de30ba2267e22d6f859b93
True,1,1,1,0,5,3,1347,100,78.94466435,10,1036,1.012667101,153,True,1389612820,1,45557c43e4f8e42a98c09deb45739bebaa5b8507
True,1,1,1,0,8,8,107,76,17.72452546,1,0,0,0,False,1389623258,0,4abf27a4434863fcec9e6cc3ed1782c225c99cc0
True,1,1,1,0,15,6,698,98,4.233298611,27,193,1.23622241,63,True,1389625139,1,c545fb5f0d533917075c392a6fb70c82586c4965
False,1,6,7,1.555357477,223,189,744.4285714,97,10.724208,50,94,0.964428762,18,True,1389630014,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389630113,0,e8e640f1025fdd9373f75e891b25c8629390c34f
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389630896,0,6a2ec32805ee1743296a12d8267f37ee8d10cd9f
True,1,1,3,1.584962501,6,6,66,95,56.14014275,4,5,1.016777594,6,True,1389632966,3,
True,1,3,4,1.99043596,121,4,864,110,-12.37352431,98,1.5,0.724321821,3,True,1389634047,2,60cb0911712ad11688b4d09e5c01ac39c49f5aea
False,1,2,2,0.2108423,35,55,323,95,134.5975347,10,0.5,0.501857389,1,False,1389638575,0,5fae0fae2164f4fab64e3eff01c9c644d861946a
True,1,3,5,1.937985402,120,27,659.2,100,7.465111111,80,1091,1.03470556,210,True,1389646263,2,2702baed390d094b0eac07d0ae167ed236868d00
False,1,2,2,0.811278124,5,3,500,98,67.84589699,12,383.5,1.009242208,110,False,1389650224,0,b78eea6146145793a7c61705a1602cf5e9ac3d3a
True,1,1,1,0,1,1,271,39,19.63716435,9,50,1.050923849,47,True,1389650448,3,
False,1,2,3,0.938447598,71,27,872.6666667,100,8.456157407,65,1052,1.072268181,170,True,1389661145,3,
True,1,1,1,0,9,2,691,98,42.4978588,26,192,1.023530597,62,True,1389691382,3,
True,1,3,3,1.165784052,14,28,676.3333333,101,25.93040123,32,8,1.009381157,8,True,1389711737,1,dfa4112400173d2fc1c9bbe2bc8028d720fd7168
True,2,2,2,0.543564443,4,4,29,75,22.04400463,13,0.5,0.511340952,0,True,1389718171,3,
False,1,1,2,0.863120569,6,1,24,102,59.57131366,36,583.5,1.008120496,13,False,1389725002,0,f20b1d4240095c58a80843006f32a4ebe45636bf
False,1,5,7,1.015574156,196,210,126.2857143,94,159.9050347,9,35,1.002158248,37,True,1389727025,1,a23b1e6de07704a771c1d3a8ed9ecf4b7807c290
False,1,7,9,2.572808746,274,34,593.1111111,107,53.97508616,127,1122,1.006750059,243,True,1389729700,2,a1b08606f2a73339b31ab49d172ae8793d76a55b
True,1,2,2,0.959521277,91,32,970,100,107.9685012,57,1054.5,0.968648658,172,True,1389732466,2,5c8c22c97381ca6f4e4007fa05fedbe399e88ea5
True,1,2,2,0.61361902,95,4,351,65,134.0726563,31,1.5,1.017474693,2,True,1389732510,3,
True,1,3,5,1.937985402,120,27,659.2,100,7.465111111,80,1091,1.03470556,210,True,1389732663,3,
False,1,1,1,0,3,2,2174,100,8.347939815,60,382,1.119790035,108,False,1389733412,0,47871570eb7ed351738828bc233343520283de0d
False,1,2,2,0.89049164,13,0,97,100,14.32179398,6,288.5,1.052367741,215,True,1389735306,2,3d044acf65682d5d8815185ac4baa83e3763f935
False,1,3,3,1.273823461,136,105,762,97,20.70398148,42,16,0.2744202,12,True,1389758671,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389789818,0,a253a8c9b7c34a614ee4c15ac46857c575717942
False,1,17,21,4.119420045,291,121,418,121,-147.6813266,393,34,0.99880766,43,True,1389802257,1,88638e699425aff02b1529ddd52c5fd28613ed15
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389810652,0,f89cf127d92f38b9460f4164bc01a6a6576f1686
False,1,2,2,0.911342376,46,3,999.5,104,-13.44923611,60,49.5,0.963435095,43,True,1389811577,1,702e1fbf7ad5dd961dfd35cd6a0e54d4d6da5e34
True,1,1,1,0,1,0,236,100,12.98832176,6,1037,1.076992241,154,False,1389818722,0,f6d384d7a2df5ba603bf7862853e9cb9fc70fcb4
False,1,6,10,2.239831999,448,399,725.1,103,54.83552431,167,318.5,1.003785759,245,True,1389824151,1,2c25e875d305c30a9f3730bdc822558a36870d98
False,1,1,1,0,1,1,51,75,106.0037963,4,20,1.009433624,20,False,1389828051,0,5c36028a8c9e76d3c90e34c1e43b615a53e560cb
False,1,1,1,0,1,1,1249,100,-12.0591088,22,19,0.917075132,19,False,1389830465,0,13dc283bf59b602a37f26b480338c33f2991d645
False,1,5,13,2.465278059,1829,1730,738.4615385,105,50.81627671,200,334,1.0021143,262,True,1389835134,1,13f9c5c372d052d630484afa44f6555fc4117326
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389848222,0,ee7ddbe81202395216375dc5d8ae32768e32d7b3
False,1,1,1,0,11,13,508,100,43.49364583,9,14,1.022991864,9,True,1389854054,1,ca668a0b9ec5f6412cd842b89d523ba1a8369782
False,1,2,2,0.933704489,27,96,1161.5,110,-40.09337963,7,42.5,0.983075697,43,True,1389855749,1,3f29c06d54de32f0a0859f53e942e1f18326b4d4
False,1,1,1,0,3,3,88,100,34.41849537,26,16,1.029054146,1,False,1389863707,0,6dd1a370fe2ece809c06202c04a7d230a74fa91a
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389873385,0,96210153f60e0366897ad19e2439d2b4c4ecd4ae
False,2,5,7,1.882251641,165,27,160.5714286,106,56.32875,31,62,1.004173033,38,True,1389875281,2,989246779d991b0ff910eac71538b8b7731c5246
True,1,2,2,0.644694044,70,3,597,100,39.87667824,14,87.5,0.604161988,81,True,1389879456,1,2b9805105eac9594a038c8e09f4b6cfc6255c677
False,2,3,3,1.435520504,18,0,263,104,-18.38460648,27,1,0.652537729,1,True,1389882508,2,a06c2f6cbdff64bdc9750b57cb8782cc337774ff
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1389889515,0,06a2684629fd7b4d30e2d7716dc00a2ed0479f2f
False,2,6,18,3.02126855,1710,0,0,1,0,0,8.5,0,16,True,1389896761,2,e2bab25f54e61b098984e9b15985e7b8b9c2e2e3
False,2,25,30,3.689063838,202,31,424.6,112,-18.81747724,351,269.5,1.010232996,106,True,1389898466,1,f87e7d964c19cc2be33226df66f0c823af993d49
True,1,1,1,0,1,1,230,75,127.1554282,27,25,1.007864391,0,True,1389905278,1,024c693effe13fe0dac0ae277c58a50a9a949415
False,1,6,19,3.33028892,1447,1326,622.6842105,105,15.79633589,220,350,1.150922362,281,True,1389906390,1,1242c8d90be69bb327be00f374e7df9205188a52
False,1,3,4,1.620405342,29,24,811.5,107,-36.66685764,89,66.5,0.987361432,60,True,1389906743,2,2541ff7cad19941b62dace7e9951a56a16e53f3e
True,1,21,24,4.546593564,25,1,388.125,110,18.22541474,148,11.5,0.962336566,23,True,1389931122,2,42683e17842fca91e8b6aecde08b726a3b24cda8
False,1,14,21,4.084665695,69,55,1001.47619,110,-3.517486221,298,99,0.971538949,102,True,1389937243,2,fbf0e621399027d5004bbc8c888d67a3c2851686
False,1,5,18,3.075434277,500,520,546.1111111,105,3.301068673,238,368.5,1.441957527,299,True,1389942500,2,4a326c3d2e22cb79bf9323f9b9f851b29532bc60
True,1,2,2,0.674732358,199,15,430,75,103.7380671,4,2.5,1.007229747,3,True,1389946718,3,
False,2,2,2,0.954434003,8,0,857,105,11.41585648,33,15.5,1.03058327,10,True,1389954061,1,b22442a6b80c22f6e31d086263cdb77de10d92ef
True,1,1,1,0,0,1,230,75,0.735949074,28,3,2.358789671,1,False,1389968864,0,1651e99ca88782815aaf049735aef6fb09a877e4
False,1,1,1,0,13,3,411,102,18.33366898,7,1047,1.054544456,164,True,1389977324,2,57b3b2997c9bda2a7293b7b19d6dcaad36908f26
False,1,2,2,0.672294817,15,2,415.5,100,44.22167824,9,38.5,1.016756773,32,True,1389986890,1,d2c99f080ad2ee03c380b58b9fbac51cf16a57eb
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1390024211,0,de0ba702b9100f6a7f350c69311e9bbdb7917377
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1390041178,0,49efd608d395ecede1f8074d17c6a8230ffbb1c6
False,2,2,2,0.41381685,12,0,1895,100,104.6034491,60,5.5,1.006452202,3,True,1390232908,1,e4836bd08c5cc86090116bf79566bee5082edc82
False,1,1,1,0,3,1,1299,102,21.44430556,10,582,1.046632426,39,True,1390246083,2,ed1071ec1981821275fedf35c5c90ab0a5080c58
True,1,4,5,1.327922608,561,53,356.4,144,-140.1386759,77,138,0.99553815,131,True,1390257509,1,3553e400046e50a30e2c5a7dba0c6ea48d9c816f
False,1,3,3,1.059877089,281,22,135.3333333,95,102.0770525,6,77,1.003582972,73,True,1390339473,3,
True,2,4,4,1.228262585,127,0,594,133,58.66124421,87,370.5,1.008403274,330,True,1390344599,3,
True,1,4,4,1.588634911,259,70,269.25,136,195.840787,41,1039.5,1.015053291,959,True,1390344921,3,
True,1,4,5,1.521263318,185,15,137.6,127,-86.23889815,35,10,0.995441808,12,True,1390381045,3,
True,2,9,15,2.149403481,1095,14,175,144,-61.25816744,207,128,0.997191015,126,True,1390393686,3,
False,1,3,8,2.1142977,140,140,619.125,100,25.17947917,109,1041.5,1.027877653,162,False,1390395346,0,80aa68681f0a95c9c9ae0988b4dbb477de1d6371
True,1,2,2,0.69621226,23,25,473,136,7.523616898,27,1047.5,1.108027677,966,True,1390404069,3,
True,1,3,3,1.219748493,67,21,840,136,-1.023888889,50,252,-0.863949311,122,True,1390417271,3,
False,2,2,2,0.918295834,4,5,673,102,63.41188657,41,98.5,1.225931749,2,True,1390440687,1,1b7d7f1878058a40ae1a331b1be2743c3c9a36e1
False,1,1,1,0,1,1,555,83,93.53090278,9,1046,1.010691653,163,False,1390518836,0,40197c1dc0739407b1f0f5d2542d919ccaf0a453
False,1,4,15,2.974633874,877,816,397.5333333,105,77.26440818,153,385,1.022560811,314,True,1390523006,2,f58df68fa080cc0ea055676fa7411ee3f2671850
False,1,2,2,0.607171655,34,13,966.5,105,-27.86213542,30,50.5,0.972437529,48,True,1390527469,1,609f01a1ddca64ec191cb15a4f6fb93d219c3336
False,1,1,1,0,0,4,208,100,6.362650463,4,0,0,0,False,1390536623,0,7a19593168ac28f03dcc85b40312fd55c689158d
False,1,1,1,0,6,0,1362,100,10.92586806,30,21,1.091525909,15,True,1390590258,1,460be872da1dc603abecd4ce988b6c1622996d28
True,2,4,5,2.057268006,60,18,143.6,102,64.27130093,38,18,1.007266302,4,True,1390592055,2,9d3a07ed04952c1fd8e65b5f46671208b793d659
True,2,4,5,1.645367188,47,1,319,100,18.47182639,81,67,1.048383538,39,True,1390592634,1,1027d02977812064b688fe0748c46663c1627cf2
False,1,3,3,1.037232389,387,53,1006,113,-53.95775463,43,1,0.66154906,2,True,1390596204,1,dc0e8ef62b4a91392af0307e0dc946e5ea28c54a
False,1,1,1,0,22,22,1501,100,34.07430556,23,40,1.029347627,33,True,1390602948,1,bb406281d8e36c29874bee3d9a3d1d5eae4ccdd5
False,2,5,6,2.207847017,28,49,148.1666667,95,35.85580054,31,3.5,1.009550965,1,True,1390674138,3,
False,3,6,23,3.004072436,1269,2,60.52173913,111,-11.79641304,97,11,0.950784007,20,True,1390783866,2,683323f3593a9123a6e87d6b0f50bb0679f13e56
True,1,1,3,1.584962501,6,6,66,95,56.14014275,4,5,1.016777594,6,True,1390842566,2,2302ed3f22512590af23a649e09b952189e0fa9d
True,1,1,1,0,2,3,82,83,173.2534722,3,31,1.00577189,27,False,1390846851,0,d26bd87919990923b6fc85779f03705514d8d0b3
True,1,2,3,0.495466727,69,2,218.3333333,95,64.5527392,7,118,0.726894174,27,True,1390847165,3,
True,1,2,2,0.788940657,10,45,169,100,52.66034144,14,283.5,1.046426414,210,True,1390855215,1,4e0a41bb61f0cb7b68cc6c67c074ad66cc6788dc
True,1,1,1,0,5,2,2155,100,5.381550926,62,285,1.185820038,211,False,1390860312,0,7ee1344c474b73dd2236d2c79df8dcf49cdb7bef
False,2,6,7,1.362279335,502,374,257.1428571,100,41.68004134,66,73,1.004586744,1,True,1390872372,2,dbacb52f420364cb85500a9c132207670afef4b5
True,1,2,2,0.20307393,62,1,129.5,95,58.01814815,4,54.5,0.504308997,5,True,1390891718,3,
True,1,1,1,0,35,2,2057,62,0.467511574,8,745,3.138984478,618,True,1390905137,3,
True,1,1,1,0,36,0,243,100,-10.87905093,12,53,0.908080217,19,True,1390940549,1,5fb347ca6fd70750861cf1a49808f68125288f38
False,3,4,5,1.324847888,519,0,39.8,109,10.95615046,48,56,0.203650917,1,True,1390941994,2,791256cb671630ff70c941272df89717a7216eeb
False,3,12,19,2.07526954,2470,54,192.4210526,109,-5.281868299,154,10,0.868498315,17,True,1390960452,2,f8e49358daee625da435cd5dc4836d20792368e4
False,2,3,4,1.118840747,217,3,343.75,100,65.08563657,30,5.5,1.019767296,6,True,1390981141,1,b53ebc7a8a25478492d89c1c12b959f1ce94cdc2
False,1,1,1,0,0,1,912,100,245.6398264,27,0,0,0,False,1391015628,0,99135b5fe8c40cacfc544bce2e987017b2b4e864
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1391045606,0,ba12cc88ce35ac452730a98dddd49eefda9db593
True,1,2,2,0.446481347,41,2,1493,100,18.51505787,46,286.5,1.030481506,213,False,1391050426,0,f055df48bf7a605463b28b66f5197f1275fb6948
False,1,5,6,2.143364088,132,10,193.1666667,144,-43.33807099,58,143.5,1.003682915,137,True,1391078528,1,22c1a5e7d33856c3f50925ddbc930ee97a84476d
True,1,2,2,1,2,2,376.5,97,-0.30787037,13,0.5,-0.312030075,1,True,1391085749,2,3799efe792700e7736666c40cc42c265eee09230
True,2,3,3,0.957639911,216,39,285,113,-53.92096065,40,195,0.987065855,190,True,1391092022,1,3faea81c6029033c85cefd6e98d7a3e719e858f5
False,2,3,3,1.435520504,18,0,263,104,-18.38460648,27,1,0.652537729,1,True,1391092108,3,
True,1,2,3,1.402081403,13,4,1202.666667,97,34.86852623,59,174,1.013685015,114,True,1391106001,3,
False,1,6,7,2.101869629,315,5,907.5714286,113,-29.28825397,108,23,0.987973626,10,True,1391109137,2,2a4e50caeaa271937a23ab7c052c7e9c47c1933f
False,2,3,3,1.143320102,57,9,243,97,106.6656906,17,22,1.004309292,14,False,1391110787,0,32ca9c4f5f31db51ad3c7b3545ba917366464654
False,2,3,3,1.422675468,16,6,259,97,0.018078704,20,25,34.8028169,16,False,1391112349,0,acc21edca49b866e2c2d6e208aaa573d2f95fd88
False,1,2,2,0.665273523,43,32,344.5,97,-38.57435185,6,376.5,0.980557029,103,True,1391121278,3,
True,2,4,4,1.127504563,93,16,999.75,150,-185.3135966,169,30.5,0.996358578,29,True,1391133274,1,e4f5b0d986d0d8a2bb230793bb5def6105a0620c
True,1,1,1,0,8,4,222,57,23.2028125,8,163,1.043098224,150,True,1391143942,3,
False,1,14,21,4.084665695,69,55,1001.47619,110,-3.517486221,298,99,0.971538949,102,True,1391146843,3,
True,2,3,3,1.554585169,11,1,212.6666667,61,34.88320602,26,29,1.011111792,29,True,1391171541,3,
True,1,2,2,1,2,2,376.5,97,-0.30787037,13,0.5,-0.312030075,1,True,1391172149,3,
True,2,2,14,2.708031558,506,160,18.85714286,100,25.95140542,13,11.5,1.007234927,11,False,1391197113,0,72398f1f69252bebf67d81b8d799f01ca12f4de1
False,1,1,1,0,3,60,1497,100,59.29439815,12,49,1.016865,46,True,1391219239,1,ebc88e6110660c0d543e75140d2e19ccf4796bea
False,3,9,12,1.97703323,527,31,86,110,-4.231839313,72,124.5,0.957644161,3,True,1391402778,1,7255e056092f034daaeb4246a812900645d46911
False,1,3,5,2.273828192,159,266,702.4,103,-11.16252315,30,115,0.964895255,47,True,1391409842,1,fdbaba877f98bf20c1ff71c9bd0d04956120f845
False,2,11,121,5.495456391,11870,11895,99.85950413,106,57.81413644,256,453,0.983797101,3,True,1391461409,2,3237aedcffa55443cbce34a2aea1802cc28b98d7
False,1,7,42,4.381069667,4492,4443,234.8095238,106,2.771399085,27,534.5,1.008648197,476,True,1391465965,2,f7fcb809f097cb84e07e2d0093cc9af92c82d29d
False,2,19,28,3.70205571,231,79,434.3214286,106,27.29664889,337,223.5,0.983697608,58,True,1391487524,2,be8a06894390af032e8e0aea2108da4780678cc7
False,1,62,62,5.049786334,51855,19536,13338.82258,75,21.28341174,5014,5931.5,1.003505442,5055,False,1391495031,0,22ed6be78815bebc8bd9c8b1a1204d7610b425a2
False,1,2,3,1.501410475,31,2,800.6666667,100,55.9580787,25,1,0.673653082,2,True,1391537259,1,6aa0a44a9d2ed0a4c2d6d515458c94698a1ad3d8
False,1,2,2,0.650022422,1,5,529,100,56.44729167,23,2.5,1.013286731,3,True,1391555072,2,c1eb61b98a37a10775affa845185388f05e3ceb4
False,1,2,2,0.993650712,48,16,367.5,105,47.97299769,15,9.5,1.015633795,9,True,1391562746,2,df315513efe62667220562dd2edb5401b15ab2ba
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1391565356,0,63fd1a0f6a0920d753cb9d75cd4855b5a172de2c
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1391577465,0,41badfbdcab1bc23264d905633abe96612ab01b6
False,1,62,62,5.953994328,3408,3648,13860.09677,75,1.000219907,5076,5993.5,1.075989626,5117,False,1391581450,0,f995f5bd52b0b10462ba1abc275e67d0d170f8d5
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1391586768,0,5f8b214aa30158609b415d007b50c3a7b9d4d593
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1391589871,0,744865a16a75e5219b5a68397a79b4e5827ada9f
