fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,author_date_unix_timestamp,commit_type,commit_id
False,1,2,9,2.750493735,15,30,623.5555556,13,16.19747814,633,15543,1.01176919,11661,True, 1301339706,1,d2e8f2ede7dea39f75f68384f331f38f094e4ed3
True,1,1,2,0.468995594,8,2,663,13,35.63888889,143,15548.5,1.124759668,11663,True, 1301339963,1,fd8a579e0e2379a84826b11700adf396e4ed2041
False,1,1,1,0,60,1,129,10,1.251018519,2,15550,1.799348679,1707,False,1301410277,0,a459ae70cb406b701c0d595ec901e52858406c55
False,1,1,1,0,1,1,1169,10,0.890474537,97,10674,2.122996738,8255,True,1301412964,3,
False,2,5,6,1.790638176,579,9,262,13,260.8219059,56,15553.5,1.003418732,1709,True, 1301425723,1,ee16eb3fd363b3cb8ca975853b6d7a70aba470a3
False,1,3,6,2.223982709,143,16,440.6666667,13,158.6789468,86,15559.5,1.003032119,11673,True, 1301429104,2,577c4e6194b71a63be70725bb743c94c7cb082cc
True,1,1,2,0.764204507,12,6,172.5,13,86.13001736,10,15563.5,1.005805244,11675,True, 1301429448,2,9105ab28328e36729030cd76fefdbad6e23bd8bf
False,1,1,2,0.954434003,7,1,1377,13,2.066030093,712,15565.5,1.245790899,1711,False,1301436540,0,09a80c24be9becb36eb91b98ecd9efa4af5dba58
False,2,2,2,0.163089387,12,155,2398,13,39.79443287,751,15567.5,1.012564736,1712,False,1301436720,0,7bb823616abefc95abb2805a0b5721c3735dcbd4
True,1,1,1,0,1,2,774,13,23.54594907,45,15569,1.04247015,11677,False,1301438376,0,f06a5aa3c3cc3bb1b481996fa5e84a6a4eea5e78
True,2,3,3,1.244101773,46,5,1755,13,66.05718364,768,15571,1.005060931,1713,True, 1301486688,1,fac62acab1ebcf94bf50ea972ba1752501684a82
True,2,2,2,0.896038233,12,4,4518,13,9.381342593,880,15573.5,1.053318844,1714,True, 1301487999,2,b3d9ee80697ffa614be25f06564644a3b3c66bf0
True,1,1,1,0,6,5,6512,13,0.014976852,170,15575,67.76970634,11681,True, 1301489293,1,5c564631508dd1d3ccb69cc23547d852c916ec94
False,2,3,5,1.863307549,51,20,1000.4,13,39.02042361,807,15578,1.005706125,1716,False,1301492112,0,444f74b8f82c19d60add94f7f7972654beb2411a
False,2,2,2,0.74248757,17,2,1997.5,13,15.90444444,774,15581.5,1.031457786,1717,False,1301495610,0,c4dac91f6fcc22b845e12510c2d07bd29556adb6
False,1,1,1,0,1,1,1211,13,0.0415625,63,1218,25.06015038,362,False,1301495703,0,6acbd15078db37acbb993e5625e9a7fd88eafacd
False,1,1,1,0,1,1,1100,13,0.056215278,18,1219,18.78875849,638,False,1301496969,0,4372a43deb13381f99d7c9df2300056f6e6414fe
True,2,4,9,1.131675445,202,258,388.8888889,13,242.3528549,140,15587,1.004003102,302,True, 1301499662,2,b12358ef473f5f43a85c0cdd0170196755618007
True,1,1,1,0,1,1,2157,13,0.156712963,44,15592,7.381093058,11694,True, 1301500228,1,203645cac4cab5bfceda48730f0b7a48d8e9146a
True,2,2,3,0.470956314,54,22,1434.333333,13,0.098179012,778,15594,8.18892654,1718,True, 1301506794,1,b134a62581fe1e1546f87ce80d3251fac06c873c
False,1,1,3,0.599096822,135,15,255.3333333,8,215.2391975,17,5544,1.094815532,4112,True,1301513232,3,
True,2,3,3,1.264088612,13,10,1736.333333,13,81.3010108,826,15597,1.06418622,1719,True, 1301515585,1,62ddb9e92096a7d89e96f020fc7f96399e3c6b9b
False,1,1,1,0,10,2,59,13,15.10996528,1,15599,1.066181489,1046,False,1301516796,0,6092a97d56a00203f5fe89097c8e753011dfd9f8
False,1,15,131,6.228216858,16757,16647,130.9236641,10,156.7260392,726,2682,1.000578432,836,False,1301521259,0,9b48dfd98aecd2b5d2c69dff3472f0a4409f6ffa
False,1,1,3,1.255536725,1,29,46,10,292.3258951,26,2749,56.81471368,839,False,1301521775,0,af35c83b4036d2a7e32cd60b6016d5ed3f24a8c0
False,1,1,1,0,32,0,110,10,0.025625,2,2751,40.02439024,840,False,1301523989,0,34d275a3a9b3116d9f813dd8fc1d0150c137c490
False,1,1,1,0,7,0,142,10,0.004166667,3,2752,241,841,False,1301524349,0,71fa15a36a8d64cf2631d9e4b696e481bc31709b
False,2,2,2,0.918295834,5,1,1401.5,13,2.79912037,719,15600.5,1.180699214,1720,False,1301526550,0,37e7da8065943e1f04d1e1ccc3d78fae80a186b9
False,1,1,1,0,0,9,149,10,0.050671296,4,2753,20.73503883,842,False,1301528727,0,2e69cba55c87af27882999d1197e02a66d94845e
False,1,3,5,1.989851573,24,13,1921.2,10,14.21222917,209,9950,1.03426485,7726,True,1301533163,3,
False,2,2,3,1.506980573,73,6,346,13,224.5006597,64,1221,1.001650889,363,False,1301568202,0,3d2bf979bd62796604bbee23c26a94abf7d72868
True,2,2,2,0.896038233,12,4,4518,13,9.381342593,880,15573.5,1.053318844,1714,True,1301574399,3,
False,1,1,1,0,3,3,1470,13,0.919212963,62,15602,2.087887182,11700,False,1301575030,0,82d0afc884017f25637432b085d4ff8e83c8de69
False,2,3,3,1.521928095,6,4,1299.333333,13,0.830459105,791,15604,1.689170881,1722,False,1301576540,0,27c12ee10b73d4c414e50866bd772aa506d5e1bf
False,2,3,3,1.119840239,21,16,1622,13,0.313306327,802,15607,2.071155787,1724,False,1301577086,0,06a222cca7e72a64bfafcf5a3d3518860efe2b5e
False,2,3,3,1.457265914,10,3,1661.333333,13,39.60318673,810,15610,1.00841736,1726,False,1301577731,0,2acf1bc4f66a3e25d93218d121b21566001ef44e
False,1,1,1,0,1,0,1602,4,163.4202083,4,2492,1.006119194,1929,True,1301577737,3,2acf1bc4f66a3e25d93218d121b21566001ef44e
False,4,7,9,3.121928095,10,10,343,12,220.3625874,101,533,1.001466389,73,True,1301580029,3,
True,2,3,5,1.126219907,185,185,356.4,13,1.9115,60,15614,1.235553259,1728,True, 1301594530,1,a1f016933b298b8db0c56ae9eff51876e0e8d170
False,2,6,11,2.825252811,107,11,842.0909091,13,28.08478535,352,15622,1.005787042,1729,True, 1301599984,1,7c85287d7be3b484456927481cdb0d79497ab0d3
False,1,3,6,2.223982709,143,16,440.6666667,13,158.6789468,86,15559.5,1.003032119,11673,True,1301601904,3,
True,1,1,2,0.764204507,12,6,172.5,13,86.13001736,10,15563.5,1.005805244,11675,True,1301602248,3,
True,1,1,1,0,6,1,153,10,0.985775463,1,2754,2.014429794,843,False,1301606430,0,d99433d9b1f9db3647fe44fdd828c921ab5c7308
False,1,1,2,0.583675328,90,3,526.5,10,0.516637731,1,2755.5,1.967796136,845,False,1301610534,0,0848b71eed7af9f3b01b290b8afcb35eac886779
False,2,4,6,2.001702663,203,73,1271.333333,13,12.70390239,843,15630.5,1.813062861,1732,True, 1301618085,1,b9c7f748872be38b27324fc5e676d67a9a9651c0
False,1,1,1,0,2,1,2562,13,0.000717593,721,15634,1394.548387,1733,False,1301618147,0,4e5f19341e779b20833123c1f908efe4130bb48a
False,1,1,1,0,10,4,1470,13,0.517326389,63,15635,2.933015639,11720,True, 1301619727,1,6eaeaf4b0fa26f7f7f1022989c12abcb2d705fd3
False,1,2,2,0.970950594,18,2,182,8,6.830578704,11,1788.5,1.081503998,276,True,1301621156,3,
True,3,9,10,2.854875813,224,42,1516.9,13,6.178489583,1157,15640.5,1.022582474,1735,True, 1301654983,1,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57
False,1,1,1,0,0,2,116,13,0.716550926,8,15646,2.395574221,11725,False,1301656440,0,4c82f11253303e57ca0c66932df7138c6e0991ee
False,2,2,2,0.881290899,10,10,671,13,0.550086806,44,15647.5,2.577222381,1736,True, 1301656562,2,eba4ef8323337c44797629c8439dad14d54c5c68
False,2,2,2,0.994030211,11,11,1112.5,13,0.450798611,60,15649.5,2.663714088,1737,False,1301657034,0,9d4a4d89de340ff79c036a37864470eca9a734bb
True,3,5,8,1.871528154,1068,111,725.75,13,15.79517506,837,15654.5,1.008107264,1739,True, 1301657814,1,639e20992a66d7a42fb59c974db91c8a0f730a1e
True,2,3,3,1.418026006,17,4,1414.333333,13,2.223229167,169,15351,1.464740856,1031,True,1301660458,3,
False,2,2,2,0.380946586,45,9,4549.5,13,0.132922454,896,15659.5,6.229633065,1740,True, 1301667883,1,a070c4e8aab6ec14ef15823d8aa4750dc26ff6a3
False,1,1,1,0,4,4,1179,13,18.07736111,83,1223,1.055317808,364,False,1301668225,0,621d3b018e2f9f9ee7d5d96ecb258af1bdb8131f
False,1,1,1,0,8,4,1232,13,72.96369213,24,1224,1.013705447,365,False,1301675887,0,14ef5fcb3020e68d25ed83b865d50c06d422fb73
False,2,2,2,0.918295834,3,3,130,13,20.65675347,130,15661.5,1.035895174,303,False,1301676556,0,a8169113e3742a934f9cd82981c405caf4c88c6b
False,2,2,2,0.998000884,14,5,1390,13,0.514415509,734,15663.5,2.03704401,1741,False,1301678379,0,f7c03b74c91dec429eb71b16f52ba6870d3dc8a1
False,1,1,1,0,15,20,541,13,1.582719907,36,1225,1.631823733,366,False,1301704949,0,eca7f8d2713a6b768dd8ebffd6b47e92e9f56461
False,1,1,2,0.242292189,13,212,1531,13,109.3651794,742,1226.5,2.567560024,368,False,1301705978,0,a82e2e3ab9d53f5527f342673cb0dd8ba7f4ffea
False,1,1,1,0,2,1,241,13,11.4009838,33,1228,1.087711729,11,False,1301785777,0,0c661eba827237eeec9334de8d70a713e1d34a7a
False,2,2,6,1.854285872,13,0,477.3333333,13,916.4135147,744,1231.5,1.001387997,369,False,1301787162,0,5d17f31a01c2d01ac587489a63f4ce43b8df1b48
False,1,1,1,0,8,8,105,10,220.1953819,7,1235,1.004541421,370,False,1301860155,0,f04bdf00405fa37874a8aefb3327c37d54df9468
False,1,1,2,0.32984607,15,18,1450.5,13,1.930109954,735,1236.5,1.654926735,372,False,1301869385,0,823a03c8142fc9d6ff6932ea8237b64296f12036
False,2,2,3,1.556656707,3,4,878.3333333,13,2.682472994,98,1239,1.20761298,373,False,1301870303,0,c6c7169b8d5cda8183da85c88c2f15c05edd95a3
False,1,1,1,0,1,1,40,13,2.463148148,11,1241,1.405984512,643,False,1301870630,0,040d42f7725dc51aba902819d36a4754ff51e122
True,1,1,2,0.721928095,5,5,222,13,1.60490162,34,1242.5,1.313538936,645,False,1301873807,0,85a893384b135fe9a9bb461cfc37175b64973c72
True,2,3,3,1.054015773,11,9,1938.333333,13,22.27687114,837,1245,1.041786682,374,True, 1301878637,1,2e734ae75e92c0e2ff4eb417cc90b3710d20f857
False,2,2,2,0.831474388,14,5,2047.5,13,0.015231481,783,1247.5,50.24012158,375,True, 1301879953,1,50bd93d8bd989e77e0dffde2ee2dd2e9d873740a
False,1,1,2,0.811278124,4,0,1314,13,10.99733218,299,1249.5,1.228600983,49,False,1301886399,0,8b314c5ddee1565c5bbae9d700b05b95d59d5a0b
False,1,1,1,0,3,4,80,10,3.720324074,1,2757,1.268793788,846,False,1301931970,0,a4eaaeecc00b65dd0c248a1c3e45ee160b4685b4
False,1,1,2,0.995727452,7,6,844,13,13.27257523,117,40.5,1.040782413,10,False,1301993310,0,5debfc8773326ff16966052c0920fff03bc9345a
False,1,1,1,0,1,1,2610,13,2.514282407,731,15665,1.397727796,1742,False,1302097187,0,5c5c60bdbfd52c69cd5f4b8b17af11c507c011ef
True,1,1,1,0,1,1,2610,13,0.034155093,732,1251,30.27821078,376,False,1302100138,0,78c52647976768b85ed547482497a42ba3065ff4
False,1,1,1,0,16,3,243,13,28.91678241,8,15666,1.034581994,1053,True, 1302103106,1,46cd2cd6f5e9d04ec34b80ceac328ccaad4d360b
False,1,1,1,0,18,3,256,13,0.054803241,9,15667,19.24709609,1054,True, 1302107841,1,f4426eca810fad6e4c3e65aed71ad18bf4f4e4e6
True,3,3,3,0.950599077,77,4,1205.666667,13,63.5473071,819,15669,1.040984513,1743,True, 1302107978,1,ccac8a9a1d05f1c6908eaff61c31a26835cf493c
True,2,2,4,1.84125017,12,6,1029.75,13,25.21975694,767,559.5,1.056733246,79,False,1302125485,0,8047f2ee5cefb3bb0239095e033fb51e7e297b77
False,1,2,3,1.584962501,51,0,122.6666667,11,45.859375,3,37,1.008721121,5,True,1302137428,3,
True,1,1,1,0,1,1,199,4,899.5065856,2,4477,1.001111721,3373,True,1302176408,3,
False,2,2,4,0.999212356,382,0,398.75,13,27.8145544,68,57.5,1.024355146,11,False,1302209428,0,3f036311285248b82e365b3ced914dd33ef68614
False,1,2,2,0.554778163,11,20,550,13,33.76476852,72,37.5,1.018717176,21,False,1302211332,0,8116e229bf65a01b0b0bdb95b3d61b57e7819d5f
False,1,1,1,0,3,2,271,13,1.387847222,10,1252,1.720540405,70,False,1302227751,0,2d79c8979095c887aedfa4b6c8454fe9298fccbe
False,1,1,1,0,5,0,2621,13,1.972361111,735,60,1.507006549,12,False,1302295897,0,5b705a916db19d9a9f876673b8db5bd4747bbf3f
True,1,1,1,0,1,1,2626,13,0.054861111,736,61,19.2278481,13,False,1302300637,0,9c61159605661d325442a94f2b8da297ced8f56a
False,1,1,1,0,1,1,2626,13,0.986157407,737,15671,2.0140369,1744,False,1302385841,0,dc3e5d2f88937d40505e29f7f18be5d430801af3
False,2,2,2,0.764204507,13,5,1369.5,13,60.99550926,746,15672.5,1.0082152,1745,False,1302431610,0,309879ff1c1cb3c0dc19014729ae4fd99a4d81a0
False,2,3,4,1.493335574,43,0,1463.25,13,58.04135706,841,15675.5,1.006085416,1746,True, 1302431755,2,66a4e016b816f43b0d82186191368616c6936b49
True,1,1,1,0,0,12,1805,13,1.498553241,36,15678,1.667310292,11739,False,1302561230,0,374aa9add6dcfaf100b22533f40179ede5f7bd7f
False,1,1,1,0,0,2,491,13,1.500277778,46,15679,1.666543233,11740,False,1302561379,0,28a370b2c300b852fc198416a879d85b078a2474
False,1,1,1,0,0,4,2638,13,1.508645833,740,15680,1.662846095,1747,False,1302562102,0,62d7c78da8d22202b196a0be22cbdbd06998a04e
False,2,3,4,1.493335574,43,0,1463.25,13,58.04135706,841,15675.5,1.006085416,1746,True,1302604555,3,
True,1,1,1,0,1,1,1242,13,16.10215278,120,15681,1.062103497,11741,True, 1302731189,1,169efdf188c83879237311b4cda28cab0e6f4b76
False,1,1,1,0,1,1,334,12,164.7673843,24,15682,1.006069162,11742,False,1302868055,0,b85b9d4afa8eb02d03733c8cb22e46d98dcc29ce
True,3,4,4,1.147630132,253,10,1195.5,13,16.77059896,875,15684.5,1.095562343,1748,True, 1302988978,2,dc3dff4e5b878f6eb1a2cfdacf24aa0b0721c485
False,1,1,1,0,51,2,1047,13,0.012962963,14,15687,78.14285714,1058,True, 1302990098,1,697c0bc15e39c5ada7854de2cf5c3d994e10bddb
True,2,5,8,2.728914033,46,23,1154.625,13,77.70491609,1021,15691.5,1.00325487,1749,False,1302992728,0,dc3758ecf176f1c9bb1bffe2aee5d51270a2ebf2
True,2,2,2,0.791858353,21,0,1928.5,13,16.71780093,776,15696.5,1.029915889,1750,False,1302994205,0,9e86eb53c1361ee43c47d083084b8363d1ff7f2a
True,2,2,5,1.918553632,21,11,1418,13,69.73518519,1166,15700,1.011477213,1751,True, 1302997292,1,fd9e112f7ee0213e527238f993598a1cb1b67f4e
True,2,3,3,1.198192411,16,0,1495.666667,13,10.54495756,871,15704,23.93277315,1752,False,1302998549,0,3a847c7f5a35fd6f2786823aa4ade1d2d0aba0ee
False,2,2,2,0.629249224,12,7,1097.5,10,1.011608796,340,40.5,1.514138949,5,True,1303019781,3,
True,1,1,1,0,4,2,1545,6,173.0069792,12,1961,1.005780114,1152,True,1303054075,3,
True,2,2,2,0.721928095,10,0,1808,13,2.634166667,783,14873.5,1.19253953,1548,True,1303058942,3,
False,1,1,1,0,56,0,752,12,7.099074074,10,13781,1.140863441,871,True,1303059511,3,
True,2,3,3,1.399581231,11,4,1261,12,5.976809414,568,13143,1.066995182,1293,True,1303078227,3,
True,1,1,1,0,57,76,1096,13,1.056597222,15,15706,1.94643444,1059,True, 1303081388,2,878387f0df32af5f6e5b96e870bcbac147ad96d8
True,1,1,1,0,4,28,1077,13,0.499664352,16,15707,3.001343494,1060,True, 1303124559,2,f1f01bfd3a68741124ef03477400d3ef0e80b005
False,1,1,1,0,21,13,1226,13,17.02052083,68,15708,1.058752609,1753,False,1303125556,0,b572dabc1d6de983cbeb0474e88d2fd8be5be6a1
True,2,2,2,0.721928095,4,1,1550.5,13,46.71886574,771,15709.5,1.010793696,1754,False,1303134097,0,18a51a1afdda41f9ac40995441a6e7ebcdfc22b2
False,1,1,1,0,3,3,1179,13,13.24648148,85,15711,1.075491745,1755,False,1303137806,0,707aeedad18856b74cac506b6d83c47685fa206d
False,2,4,7,2.393370532,22,11,870.8571429,13,16.82975694,1115,15715,1.013341726,1758,False,1303141087,0,a653c2b8cd906e72c01ffe6936350fd9d9808c7b
False,1,1,6,2.016896342,62,0,295.3333333,13,291.7605922,53,15721.5,1.001224497,11767,True, 1303145966,2,1d68c9ad4016583d9764d757dc92de0e6ab4acdc
True,3,4,4,1.147630132,253,10,1195.5,13,16.77059896,875,15684.5,1.095562343,1748,True,1303161778,3,
True,1,1,1,0,57,76,1096,13,1.056597222,15,15706,1.94643444,1059,True,1303167788,3,
False,2,3,3,1.332820405,17,0,1203,13,66.32877315,827,15726,1.005105075,1759,True, 1303209689,2,13e0beeb39af478bff57b1e360e5345d4649852c
False,2,2,2,0.994030211,8,3,1391.5,13,72.79913194,758,15728.5,1.006868327,1760,False,1303210104,0,c6b9aa1ef9a514d1c3460e38fa7fca067f89b1af
False,2,3,4,1.09753784,30,6,1382.75,13,55.30197627,838,15731.5,1.005306637,1761,True, 1303211644,1,2a57f083cca89b16331435334a1f38c00066f6de
True,1,1,1,0,4,3,123,12,137.7265856,9,15734,1.007260762,11773,True, 1303213452,1,2a6cd69a21d7e2ecbfd292b7b77f4cc375198c5d
False,1,1,1,0,3,3,195,13,15.58420139,108,15735,1.064167549,329,False,1303232874,0,9fa7cfc052a61b2739b40b30c8e94bf9493d3958
False,1,1,1,0,4,3,195,13,0.000810185,109,15736,1235.285714,330,False,1303232944,0,1dfa6091a894030d8154369cef99f8969c97ca0a
False,2,2,2,0.970950594,4,1,1439,13,0.125092593,861,15737.5,276.4162411,1762,False,1303233102,0,75841af96a657b83bfcee74b06584bd3d9652532
False,1,1,1,0,2,0,110,13,0.933831019,10,15739,2.070857554,74,False,1303290787,0,ccda1c8370cae3f6bcfcad34b4df19a706cdcd69
False,1,1,1,0,25,0,330,13,35.64365741,27,15740,1.028055482,1061,False,1303290907,0,5709f577b3fae5a80a3c7ed3e3e8f91aea8d1523
False,1,1,1,0,3,2,355,13,0.006967593,28,15741,144.5215947,1062,False,1303291509,0,839a5678bbd66fd5798a7faf19114277681d4924
False,2,4,5,1.975021232,194,114,1231.6,13,38.23821759,946,15744,1.014713722,1763,True, 1303298933,2,18a5b003d4c0bc0fd95b214afd144cb66fbc7902
True,1,1,1,0,1,0,2401,13,0.202152778,109,15747,5.946753693,11778,True, 1303316399,2,88e52a4cb2b68e9efccb7c518274e0661a6a5b55
True,1,2,3,0.999536297,10,195,362,13,67.53499614,38,15749,1.12352395,11781,False,1303388731,0,bcc8e4699a69cd1fc75207d4bd8ad9d1ab68b338
True,1,1,1,0,1,1,1182,13,2.874467593,87,15751,1.347890511,1764,False,1303389441,0,37f3fea37ddc21bd5732bbc3581c143611084132
False,1,1,1,0,7,0,513,13,2.874733796,35,15752,1.347858296,1765,False,1303389464,0,37f3fea37ddc21bd5732bbc3581c143611084132
True,1,1,1,0,2,2,113,13,11.09002315,9,15753,1.090171137,11782,True, 1303389788,1,2fdfb55cb46913b69df4f8565e9c37eaff17522e
False,1,2,2,0.591672779,5,2,302,13,1.047471065,58,15754.5,96.81389132,11784,False,1303390240,0,b6a540624e1ede00a49edd1c87a3e2b14b372b94
False,1,1,2,0.918295834,24,12,851,13,0.052158565,124,15756.5,15.4037552,1767,False,1303393959,0,f9716154edb552c0ee3a06766d90de951a3e0519
False,1,1,1,0,1,1,1186,13,0.001134259,89,15758,882.6326531,1768,False,1303394057,0,fcb3e6a35ce4404cb2c30a8e92c500d39b5daeb8
False,1,1,1,0,16,8,101,4,0.020891204,5,2439,48.86703601,1899,True,1303396479,3,
False,1,1,26,4.700439718,26,52,296.7307692,13,470.4649835,236,14574.5,1.001913899,11118,True,1303397578,3,
True,1,8,10,2.40766689,38,38,496.3,12,234.3268391,145,14024.5,1.003660334,10670,True,1303400406,3,
False,1,1,6,2.016896342,62,0,295.3333333,13,291.7605922,53,15721.5,1.001224497,11767,True,1303405166,3,
True,2,2,2,0.488908591,43,4,1761,13,8.207297454,838,15759.5,1.0635746,1769,False,1303412566,0,dfc1ddf638c52addca9b1c347fd90f6e24ba175e
True,1,12,55,5.459369156,145,145,456.6545455,10,276.8544484,654,7026,1.000133594,5405,True,1303424682,3,
False,1,1,1,0,1,1,1234,13,5.263900463,69,1253,1.189973197,377,False,1303580357,0,d0427af9f90209841c42d25c58b75219f2c6d9df
False,3,3,3,0.436832903,67,0,1410,13,19.24283565,806,15762,1.018407335,1770,True, 1303594074,1,01913cf564ad1e8fa71ff0645665771509cb33c5
False,1,9,13,3.095427351,70,70,418.6153846,13,294.8842094,147,15770,1.001422229,11799,True, 1303595580,1,5ffc0a8c83c63238ddac1c95784c791253c9283c
True,2,2,2,0.650022422,6,0,2249,13,3.467204861,865,15777.5,1.144426144,1771,False,1303595878,0,75d28d4c84db5ba6b709c36ff7bfefab78b7393a
False,1,2,4,1.958466182,37,0,894,10,29.5696441,5,2759.5,1.017512186,850,False,1304098395,0,58d18602bfd8bcf10b0a5fcb41626b58438bfcb5
False,2,3,3,1.57662122,13,0,1799,13,15.64252315,882,15780,1.0269955,1772,False,1304099377,0,66ead2f8e687f34f8c4938831e1229d2f0f2cc0b
False,1,1,1,0,4,4,1186,13,10.2091088,90,15782,1.097951743,1773,False,1304276124,0,67f7105cec44eb3fe16b2dc5f48fbeb0381c50ce
True,1,1,1,0,3,1,1201,10,32.81650463,1,2762,1.030472471,851,True, 1304356605,1,d7ba56193ebfeba0482945ee7a280f75fdc70d7c
False,1,1,1,0,1,1,1231,13,16.51209491,34,562,1.060561667,8,False,1304420850,0,a0779ccbea52d7fdd34f98ce62d4f1633d41103b
False,1,1,1,0,0,4,1231,13,0.000833333,35,563,1201,9,False,1304420922,0,46bb56e815273ed994ed47a78402f2d724bb695a
True,1,1,1,0,1,1,1227,13,0.001157407,36,564,865,10,False,1304421022,0,c483b2afd67de5f001edbc1374af65d154f59a51
False,1,1,1,0,20,20,1227,13,0.005324074,37,565,188.826087,11,False,1304421482,0,e45d8f6592171ef6db3cc68b2ac64b3be06b8b07
False,1,1,1,0,93,93,1227,13,0.014930556,38,566,67.97674419,12,False,1304422772,0,1f63037386137ad251f4933e978cd019b18bbc6a
False,1,1,1,0,3240,288,1227,13,0.002777778,39,567,361,13,False,1304423012,0,4b6bbff0cf93265a40751694c985d264a97dc024
False,1,1,1,0,410,0,0,1,0,0,568,0,17,False,1304424755,0,199f9f04908085046e420287fcd7034350b049ce
False,1,1,1,0,8,0,2710,13,3.769652778,757,569,1.265276422,80,False,1304425075,0,bacc499b8f3fbd7da4ee98416bc8a0d561e894cd
True,2,2,2,0.811278124,18,2,1835.5,13,28.28598958,791,15783.5,1.017812147,1774,True, 1304498906,1,2dc54c41035a966bfd468c06bb1a8e451ee534a7
True,2,2,2,0.477071306,28,11,1832.5,13,80.03304398,823,15785.5,1.006248584,1775,False,1304504059,0,e9c4dcaad07ea347b97645540f01db7871a7deee
False,1,1,1,0,1,0,955,13,0.015034722,65,15787,67.51270208,305,False,1304505358,0,39e2fd485d53b6acdb9a359e3b067e44af3c4122
False,1,1,1,0,2,1,528,13,13.14563657,37,15788,1.076070869,1776,False,1304529742,0,205e5f9de4b53ffdc6dd123822f350379a53eec5
False,2,2,2,0.503258335,30,15,2110.5,13,15.5225,814,15789.5,1.032387897,1777,True, 1304533150,1,0503dead394dfcf6e9b2adf8523f99868b3b5948
True,2,2,4,1.354901268,47,22,1040,13,31.43900463,883,15792.5,1.014119419,1778,False,1304533925,0,fb3409f72403c65149bfa8cd1ca84293223494e0
False,2,2,2,0.74248757,10,9,1696.5,13,81.57484954,769,15795.5,1.006130408,1779,False,1304538834,0,2cdbcd5097e2ad8d5fef34ccec3a21e733e16bb7
True,2,2,2,0.99107606,9,0,1524.5,13,107.6921123,776,15797.5,1.004643077,1780,False,1304540528,0,2ffa0f7188de5b036b6bf41bdc7ef3f86722c5b3
True,2,2,3,0.878505853,28,8,1015.666667,13,21.4859838,783,15800,1.02111376,1781,True, 1304545629,1,343a609742a17463cab26060a88de84ef905f97b
False,2,2,2,0.881290899,10,10,671,13,0.550086806,44,15647.5,2.577222381,1736,True,1304594162,3,
True,2,2,2,1,14,2,1794,13,9.605850694,808,15802.5,1.052918303,1782,False,1304599124,0,05594914c87d13ac3f217b1aafc7f2eafacc3aee
True,3,3,3,1.546179692,12,4,1075.666667,13,62.07207562,784,15805,1.006335983,1783,False,1304602749,0,d9b950522d1b1952e624b32d1c6c4910e87ace27
True,1,1,1,0,1,1,2761,13,0.005347222,767,15807,188.012987,1784,False,1304603211,0,af401514acf629314d7f3893e5abfcf0982f74b7
False,1,1,1,0,14,0,864,13,13.80993056,86,15808,1.07241166,11814,False,1304605744,0,bab06a34467bf66bd27358b65407403d3903a3bd
False,1,1,1,0,3,0,878,13,0.000775463,87,15809,1290.552239,11815,True, 1304605811,2,a0e0b3eac891d0c0c53b910417e9aeb1c845ac8f
False,2,3,4,1.801231543,50,2,1283,13,5.221617477,1016,15811.5,12.43975897,1786,True, 1304607706,2,49f705b8568db138409f5fc5cf9dcfb210f1f490
True,1,1,1,0,9,5,897,13,0.00662037,89,15814,152.048951,11818,False,1304608278,0,ce9405432a118493f390caa244450573c4d85a97
False,2,5,5,1.861532678,36,26,1312.6,13,13.33058333,1097,15817,1.017935269,1788,False,1304610179,0,89fa9ea7e152a460beeb44afa265477987d9532c
False,2,2,3,1.491006037,43,14,772.3333333,13,6.540501543,210,15821,1.051831822,1790,True, 1304610837,1,be83d06e5409907d4653c5b5cd2a74177cd2284c
False,1,1,1,0,4,0,2770,13,0.008460648,770,15823,119.1942544,1791,False,1304610910,0,28b1d5e1fad2bc2cfce01b364d4b755c5df0cb28
True,2,2,2,1,4,4,1746,13,138.2640856,789,15824.5,1.003620636,1792,False,1304668493,0,01e1850ede5e3918fbf56af781c689492ffcad87
True,2,2,7,2.75,10,6,453.2857143,13,259.865787,810,15829,1.001883268,1793,False,1304669142,0,f477068c6abe87d4cec527dd5a8b298685e5ca35
True,2,2,2,0.873981048,15,2,2075.5,13,57.86854167,827,15833.5,1.008642268,1794,False,1304673758,0,de7f0e1301cb043af4eb6c3bbf91e103971bd95d
False,1,1,1,0,3,0,878,13,0.000775463,87,15809,1290.552239,11815,True,1304692211,3,
False,2,2,2,0.918295834,3,3,132,13,25.89721065,136,15835.5,1.039257879,306,False,1304692348,0,7a2ca873c498767b329c39897c4566bf5a3ad0cd
False,2,3,4,1.801231543,50,2,1283,13,5.221617477,1016,15811.5,12.43975897,1786,True,1304694106,3,
True,2,2,2,0.995727452,10,3,1020.5,6,12.91552083,98,0.5,0.519356556,0,True,1304701928,3,
True,1,1,1,0,1,0,2437,13,33.39984954,193,570,1.029940255,32,False,1304772146,0,14ffc359b899852cf4c9844c180146fde747e9a8
False,2,2,2,0.436770455,64,47,1598.5,13,3.564542824,775,571.5,1.170024696,81,False,1304857233,0,db8117f7a11084e928b226593be62dd959c407c2
