line,commit_id,count,line_level_label
"picker.$button.attr(""title"", """");",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
setSelected(0);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
doPopulate();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
editFilter(dropdownItems[picker.selectedIndex]),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
setSelected(itemIndex);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return picker;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"this.modalBar.getRoot().find(""#find-group"").append(filterPicker);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"this.modalBar.getRoot().find(""#find-group"").append(filterPicker.$button);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return !language.isBinary();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return false;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return wsFile.fullPath === file.fullPath;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
});,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return inWorkingSet;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"return FileFilters.filterPath(currentFilter, file.fullPath);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"ProjectManager.getAllFiles(_isReadableText, true)",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
_doSearch(query);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
addedFiles.push(child);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return !language.isBinary();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"ProjectManager.getAllFiles(fileFilter, true)",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"_doSearch(query, userFilter);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
addedFiles.push(child);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return true;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return !fullPath.match(re);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return files;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return !f.fullPath.match(re);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
});,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
];,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"$editField.val(filter.join(""\n"")).focus();",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return glob.trim().length;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
setLastFilter(getValue());,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"$fileCount.html(StringUtils.format(Strings.FILTER_FILE_COUNT, filtered.length, files.length, context.label));",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"$fileCount.html(StringUtils.format(Strings.FILTER_FILE_COUNT_ALL, files.length, context.label));",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"$editField.on(""input"", _.debounce(updateFileCount, 400));",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
updateFileCount();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
$fileCount.hide();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return dialog.getPromise();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"editFilter(getLastFilter(), contextPromise)",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"""<textarea class='exclusions-editor'></textarea>"";",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
];,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"dialog.getElement().find("".exclusions-editor"").val(filter.join(""\n"")).focus();",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return glob.trim().length;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
});,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
setLastFilter(newFilter);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return dialog.getPromise();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
editFilter(getLastFilter()),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return true;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return !fullPath.match(re);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return files;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
return !f.fullPath.match(re);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"$("".modal-bar .error"")",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
.show(),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
".html(StringUtils.format(Strings.FIND_IN_FILES_ZERO_FILES, _labelForScope(currentScope)));",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"$("".modal-bar .no-results-message"").show();",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"return _subtreeFilter(file, currentScope) && _isReadableText(file);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"return ProjectManager.getAllFiles(filter, true);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
DocumentManager.getDocumentText(file),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
result.resolve(foundMatches);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
}),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
result.resolve();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
});,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
candidateFilesPromise,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"return Async.doInParallel(fileListResult, _doSearchInOneFile);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return ZERO_FILES_TO_SEARCH;,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
_showSearchResults(zeroFilesToken);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"_doSearch(query, candidateFilesPromise);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"label: _labelForScope(scope),",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
promise: candidateFilesPromise,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
};,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"this.modalBar.getRoot().find(""#find-group"").append(filterPicker);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
return _doSearchInOneFile(file),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
}).always(deferred.resolve);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
"$("".modal-bar .no-results-message"").show();",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
result.resolve();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
DocumentManager.getDocumentText(file),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"addMatches(file.fullPath, text, currentQueryExpr);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
}),0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
});,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"ProjectManager.getAllFiles(_isReadableText, true)",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"return Async.doInParallel(fileListResult, doSearch);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
_showSearchResults();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
_doSearch(query);,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"this.modalBar.getRoot().find(""#find-group"").append(filterPicker);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
"Async.doInParallel(addedFiles, doSearch).always(deferred.resolve);",0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,1
this._lastFocus.focus();,0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
},0bbaf7a544f91ba8f40308104643e5c543e88fa6,0,0
* Filters out files that are known binary types (currently just image/audio; ideally we'd filter out ALL binary files).,f8091fe6b849a9f15666c3b8367981fa94d69bc3,17,0
* Filters out files that are known binary types (currently just image/audio; ideally we'd filter out ALL binary files).,f8091fe6b849a9f15666c3b8367981fa94d69bc3,17,1
* Returns a copy of 'files' filtered to just those that don't match any of the exclusion globs in the filter.,f8091fe6b849a9f15666c3b8367981fa94d69bc3,5,0
* Returns a copy of 'files' filtered to just those that don't match any of the exclusion globs in the filter.,f8091fe6b849a9f15666c3b8367981fa94d69bc3,5,1
* Checks that the file matches the given subtree scope. To fully check whether the file,f8091fe6b849a9f15666c3b8367981fa94d69bc3,4,0
* Checks that the file is eligible for inclusion in the search (matches the user's subtree scope and,f8091fe6b849a9f15666c3b8367981fa94d69bc3,4,0
"* file exclusion filters, and isn't binary). Used when updating results incrementally - during the",f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,0
* @param {!File} file File in question,f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,1
* Returns false if the given path matches any of the exclusion globs in the given filter. Returns true,f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,0
"* @param {?{label:string, promise:$.Promise}} context Info on which files the filter will be applied to. If specified,",f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,0
return newFilter.filter(function (glob) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,0
"* @param {?{label:string, promise:$.Promise}} context Info on files filter will apply to - see editFilter()",f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,0
* Returns false if the given path matches any of the exclusion globs in the given filter. Returns true,f8091fe6b849a9f15666c3b8367981fa94d69bc3,3,1
* @param {!File} file,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
"* On Mac these would silently fail to be read, but on Windows we'd read the garbled content & try to search it.",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
* @param {File} file,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
"* initial search, the filter and part of the scope are taken care of in bulk instead, so _subtreeFilter()",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
} else {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
"// In the initial search, this is passed as a getAllFiles() filter",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
// Re-check the filtering that the initial search applied,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
// Replicate filtering that getAllFiles() does,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
// don't know which child files/folders may have been added or removed.,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
* @return {boolean} True if the entry's contents should be included in the file list,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
"* if the path does not match any of the globs. If filtering many paths at once, use filterFileList()",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
* @param {!string} compiledFilter  'Compiled' filter object as returned by compile(),f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
* @param {!Array.<File>} files,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
return files.filter(function (f) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
* @param {!Array.<string>} filter,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
"*          editing UI will indicate how many files are excluded by the filter. Label should be of the form ""in ...""",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
"{ className : Dialogs.DIALOG_BTN_CLASS_PRIMARY, id: Dialogs.DIALOG_BTN_OK, text: Strings.OK }",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
// Update saved filter preference,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
// Code to update the file count readout at bottom of dialog (if context provided),f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
} else {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,0
* @param {!Array.<string>} filter,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
"{ className : Dialogs.DIALOG_BTN_CLASS_PRIMARY, id: Dialogs.DIALOG_BTN_OK, text: Strings.OK }",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
newFilter = newFilter.filter(function (glob) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
// Update saved filter preference,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
"* if the path does not match any of the globs. If filtering many paths at once, use filterFileList()",f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
* @param {!string} compiledFilter  'Compiled' filter object as returned by compile(),f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
* @param {!Array.<File>} files,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
return files.filter(function (f) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,2,1
"/** @type {?FileSystemEntry} Root of subtree to search in, or single file to search in, or null to search entire project */",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
/** @type {string} Compiled filter from FileFilters */,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"* should be in the search set, use _inSearchScope() instead - a supserset of this.",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
*,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"* @param {?FileSystemEntry} scope Search scope, or null if whole project",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"function _subtreeFilter(file, scope) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* @return {boolean} True if the file's contents can be read as text,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
function _isReadableText(file) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return !language.isBinary();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* is just called directly.,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* @return {boolean},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
function _inSearchScope(file) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (currentScope) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"if (!_subtreeFilter(file, currentScope)) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return false;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
// Still need to make sure it's within project or working set,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"// In the initial search, this is covered by getAllFiles()",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (file.fullPath.indexOf(ProjectManager.getProjectRoot().fullPath) !== 0) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
var inWorkingSet = DocumentManager.getWorkingSet().some(function (wsFile) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return wsFile.fullPath === file.fullPath;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return inWorkingSet;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (!_isReadableText(file)) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"// In the initial search, this is covered by the filterFileList() pass",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"return FileFilters.filterPath(currentFilter, file.fullPath);",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (_inSearchScope(document.file)) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
function _doSearch(query) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (child.isFile && !ProjectManager.isBinaryFile(child.name)) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (_inSearchScope(child)) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"// If the added or removed sets are null, must redo the search for the entire subtree - we",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
/** @type {Array.<File>} An array of the files where it should look or null/empty to search the entire project */,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* @private,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"* @param {?Entry} scope Search scope, or null if whole project",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"function _inScope(file, scope) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"if (searchResultsPanel.isVisible() && _inScope(document.file, currentScope)) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"if (!_inScope(file, currentScope)) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"function _doSearch(query, userFilter) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* @param {FileSystemEntry} entry The entry to test,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
function fileFilter(entry) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return !language.isBinary();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
if (child.isFile) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"// If the added or removed sets are null, we should redo the",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
// search for the entire directory,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* for much better performance.,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
*,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* @param {!string} fullPath,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* @return {boolean},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"function filterPath(compiledFilter, fullPath) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (!compiledFilter) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return true;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
var re = new RegExp(compiledFilter);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return !fullPath.match(re);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* @return {!Array.<File>},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"function filterFileList(compiledFilter, files) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return files;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return !f.fullPath.match(re);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"* Opens a dialog box to edit the given filter. When editing is finished, the value of getLastFilter() changes to",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"* reflect the edits. If the dialog was canceled, the preference is left unchanged.",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
* @return {!$.Promise} Dialog box promise,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"function editFilter(filter, context) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"{ className : Dialogs.DIALOG_BTN_CLASS_NORMAL, id: Dialogs.DIALOG_BTN_CANCEL, text: Strings.CANCEL },",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
function getValue() {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
// Remove blank lines,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return glob.trim().length;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
dialog.done(function (buttonId) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (buttonId === Dialogs.DIALOG_BTN_OK) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
lastFocus.focus();  // restore focus to old pos,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
function updateFileCount() {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
context.promise.done(function (files) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
var filter = getValue();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (filter.length) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
if (context) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
return dialog.getPromise();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
function createFilterPicker(contextPromise) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,0
"* Opens a dialog box to edit the given filter. When editing is finished, the value of getLastFilter() changes to",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"* reflect the edits. If the dialog was canceled, the preference is left unchanged.",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* @return {!$.Promise} Dialog box promise,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
function editFilter(filter) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"{ className : Dialogs.DIALOG_BTN_CLASS_NORMAL, id: Dialogs.DIALOG_BTN_CANCEL, text: Strings.CANCEL },",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
dialog.done(function (buttonId) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
if (buttonId === Dialogs.DIALOG_BTN_OK) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
// Remove blank lines,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return glob.trim().length;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
lastFocus.focus();  // restore focus to old pos,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return dialog.getPromise();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
function createFilterPicker() {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* for much better performance.,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
*,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* @param {!string} fullPath,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* @return {boolean},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"function filterPath(compiledFilter, fullPath) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
if (!compiledFilter) {,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return true;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
var re = new RegExp(compiledFilter);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return !fullPath.match(re);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
* @return {!Array.<File>},f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
"function filterFileList(compiledFilter, files) {",f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return files;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
return !f.fullPath.match(re);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,1,1
var currentFilter = null;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
/**,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
*/,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
var language = LanguageManager.getLanguageForPath(file.fullPath);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
});,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"ProjectManager.getAllFiles(_isReadableText, true)",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"fileListResult = FileFilters.filterFileList(currentFilter, fileListResult);",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
currentFilter = FileFilters.commitPicker(filterPicker);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
_doSearch(query);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
addedFiles.push(child);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
/**,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
*/,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
var language = LanguageManager.getLanguageForPath(entry.fullPath);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
"ProjectManager.getAllFiles(fileFilter, true)",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
"fileListResult = FileFilters.filterFileList(userFilter, fileListResult);",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
var userFilter = FileFilters.commitPicker(filterPicker);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
"_doSearch(query, userFilter);",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
addedFiles.push(child);,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
"ProjectManager      = require(""project/ProjectManager""),",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
/**,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
*/,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
});,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
var lastFocus = window.document.activeElement;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"var html = StringUtils.format(Strings.FILE_FILTER_INSTRUCTIONS, brackets.config.glob_help_url) +",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"""<textarea class='exclusions-editor'></textarea><div class='exclusions-filecount'>"" + Strings.FILTER_COUNTING_FILES + ""</div>"";",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
var buttons = [,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
];,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"var dialog = Dialogs.showModalDialog(DefaultDialogs.DIALOG_ID_INFO, Strings.FILE_FILTER_DIALOG, html, buttons);",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"var $editField = dialog.getElement().find("".exclusions-editor"");",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"$editField.val(filter.join(""\n"")).focus();",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"var newFilter = $editField.val().split(""\n"");",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
setLastFilter(getValue());,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"var $fileCount = dialog.getElement().find("".exclusions-filecount"");",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"var filtered = filterFileList(compile(getValue()), files);",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"$fileCount.html(StringUtils.format(Strings.FILTER_FILE_COUNT, filtered.length, files.length, context.label));",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"$fileCount.html(StringUtils.format(Strings.FILTER_FILE_COUNT_ALL, files.length, context.label));",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"$editField.on(""input"", _.debounce(updateFileCount, 400));",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
updateFileCount();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
$fileCount.hide();,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
"editFilter(getLastFilter(), contextPromise)",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,0
/**,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
*/,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
var lastFocus = window.document.activeElement;,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
"var html = StringUtils.format(Strings.FILE_FILTER_INSTRUCTIONS, brackets.config.glob_help_url) +",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
"""<textarea class='exclusions-editor'></textarea>"";",f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
var buttons = [,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
];,f8091fe6b849a9f15666c3b8367981fa94d69bc3,0,1
